"timestamp","value"
1739268818506,134
1739268822506,135
1739268826506,135
1739268830507,136
1739268834507,136
1739268838507,138
1739268842507,134
1739268846507,137
1739268850512,113
1739268854797,138
1739268859083,139
1739268863369,121
1739268867655,135
1739268871941,135
1739268876227,131
1739268880513,131
1739268884799,116
1739268889085,114
1739268893371,125
1739268897657,124
1739268901943,124
1739268906229,124
1739268910519,124
1739268914804,126
1739268919090,124
1739268923376,127
1739268927662,115
1739268931947,127
1739268936233,127
1739268940519,128
1739268944805,129
1739268949091,129
1739268953376,129
1739268957662,129
1739268961948,117
1739268966234,129
1739268970524,116
1739268974809,130
1739268979095,127
1739268983381,129
1739268987667,115
1739268991953,127
1739268996239,129
1739269000525,129
1739269004811,132
1739269009097,134
1739269013383,123
1739269017669,124
1739269021955,140
1739269026241,142
1739269030531,131
1739269035146,84
1739269039761,116
1739269044377,128
1739269048992,127
1739269053608,136
1739269058223,134
1739269062839,131
1739269067454,127
1739269072070,113
1739269076685,124
1739269081301,109
1739269085916,124
1739269090536,117
1739269095151,116
1739269099767,118
1739269104382,106
1739269108998,121
1739269113613,119
1739269118229,117
1739269122844,120
1739269127460,108
1739269132075,111
1739269136691,124
1739269141306,110
1739269145922,121
1739269150542,121
1739269154828,121
1739269159114,124
1739269163400,112
1739269167686,107
1739269171972,120
1739269176258,120
1739269180544,121
1739269184830,123
1739269189116,111
1739269193402,122
1739269197688,126
1739269201974,123
1739269206260,110
1739269210550,124
1739269215165,123
1739269219781,122
1739269224396,112
1739269229012,110
1739269233627,110
1739269238243,111
1739269242858,109
1739269247474,121
1739269252089,122
1739269256705,123
1739269261320,122
1739269265936,125
1739269270556,122
1739269275171,121
1739269279786,124
1739269284402,123
1739269289017,112
1739269293633,123
1739269298248,111
1739269302864,124
1739269307479,123
1739269312095,121
1739269316710,120
1739269321326,109
1739269325941,112
1739269330561,120
1739269335176,120
1739269339792,122
1739269344407,121
1739269349023,121
1739269353639,106
1739269358254,121
1739269362870,121
1739269367485,109
1739269372101,123
1739269376717,121
1739269381332,122
1739269385948,108
1739269390568,117
1739269395183,119
1739269399799,121
1739269404414,108
1739269409030,109
1739269413645,125
1739269418261,119
1739269422876,108
1739269427492,109
1739269432107,120
1739269436723,118
1739269441338,119
1739269445954,107
1739269450574,103
1739269455189,121
1739269459805,119
1739269464421,118
1739269469036,116
1739269473652,97
1739269478268,113
1739269482883,115
1739269487499,116
1739269492115,115
1739269496730,118
1739269501346,117
1739269505962,117
1739269510582,118
1739269515197,106
1739269519813,118
1739269524428,118
1739269529044,117
1739269533660,115
1739269538275,116
1739269542891,115
1739269547506,113
1739269552122,118
1739269556738,104
1739269561353,114
1739269565969,108
1739269570589,112
1739269575589,110
1739269580589,109
1739269585590,110
1739269590590,112
1739269595590,116
1739269600591,109
1739269605591,112
1739269610591,114
1739269615592,108
1739269620592,110
1739269625592,115
1739269630597,111
1739269635597,113
1739269640597,113
1739269645597,113
1739269650597,113
1739269655597,111
1739269660597,110
1739269665597,101
1739269670597,94
1739269675597,115
1739269680597,116
1739269685597,119
1739269690602,103
1739269695217,113
1739269699833,117
1739269704448,117
1739269709064,118
1739269713679,122
1739269718295,106
1739269722910,101
1739269727526,115
1739269732141,118
1739269736757,112
1739269741372,114
1739269745988,115
1739269750608,120
1739269755608,111
1739269760608,101
1739269765608,95
1739269770608,115
1739269775608,115
1739269780608,116
1739269785608,104
1739269790608,117
1739269795608,115
1739269800608,119
1739269805608,113
1739269810613,117
1739269815228,100
1739269819844,93
1739269824459,116
1739269829075,116
1739269833691,116
1739269838306,104
1739269842922,104
1739269847537,115
1739269852153,116
1739269856769,115
1739269861384,114
1739269866000,114
1739269870620,116
1739269875620,100
1739269880620,115
1739269885620,114
1739269890620,114
1739269895620,114
1739269900620,113
1739269905620,112
1739269910620,112
1739269915620,113
1739269920620,112
1739269925620,100
1739269930625,114
1739269930625,114
1739269935240,117
1739269935240,117
1739269939856,115
1739269939856,115
1739269944471,117
1739269944471,117
1739269949087,115
1739269949087,115
1739269953702,114
1739269953702,114
1739269958318,113
1739269958318,113
1739269962933,114
1739269962933,114
1739269967549,102
1739269967549,102
1739269972164,117
1739269972164,117
1739269976780,115
1739269976780,115
1739269981395,118
1739269981395,118
1739269986011,119
1739269986011,119
1739269990631,118
1739269995246,115
1739269999862,113
1739270004477,116
1739270009093,113
1739270013708,117
1739270018324,114
1739270022939,118
1739270027555,117
1739270032170,119
1739270036786,120
1739270041401,119
1739270046017,120
1739270050637,117
1739270055637,114
1739270060637,101
1739270065638,112
1739270070638,113
1739270075638,113
1739270080639,116
1739270085639,116
1739270090639,115
1739270095640,114
1739270100640,116
1739270105640,109
1739270110645,103
1739270115260,113
1739270119876,116
1739270124491,102
1739270129107,117
1739270133723,113
1739270138338,118
1739270142954,121
1739270147569,109
1739270152185,114
1739270156801,116
1739270161416,102
1739270166032,115
1739270170652,117
1739270175652,111
1739270180652,107
1739270185652,113
1739270190653,114
1739270195653,101
1739270200653,111
1739270205653,110
1739270210654,111
1739270215654,110
1739270220654,111
1739270225654,112
1739270230659,113
1739270235659,98
1739270240659,101
1739270245659,114
1739270250659,102
1739270255659,103
1739270260660,112
1739270265660,103
1739270270660,104
1739270275660,104
1739270280660,104
1739270285660,117
1739270290665,104
1739270295665,116
1739270300665,101
1739270305665,116
1739270310666,117
1739270315666,116
1739270320666,114
1739270325666,103
1739270330667,116
1739270335667,99
1739270340667,103
1739270345667,116
1739270350672,107
1739270355672,105
1739270360672,104
1739270365673,100
1739270370673,111
1739270375673,102
1739270380674,102
1739270385674,115
1739270390674,112
1739270395675,116
1739270400675,102
1739270405675,114
1739270410681,101
1739270415296,115
1739270419912,119
1739270424527,110
1739270429143,104
1739270433759,117
1739270438374,106
1739270442990,114
1739270447605,111
1739270452221,100
1739270456837,114
1739270461452,114
1739270466068,112
1739270470688,111
1739270470688,111
1739270475688,112
1739270475688,112
1739270480688,110
1739270480688,110
1739270485688,113
1739270485688,113
1739270490688,114
1739270490688,114
1739270495688,114
1739270495688,114
1739270500688,117
1739270500688,117
1739270505688,114
1739270505688,114
1739270510688,116
1739270510688,116
1739270515688,103
1739270515688,103
1739270520688,115
1739270520688,115
1739270525688,117
1739270525688,117
1739270530693,104
1739270535308,119
1739270539923,119
1739270544539,116
1739270549154,107
1739270553770,119
1739270558385,118
1739270563001,109
1739270567616,121
1739270572232,105
1739270576847,118
1739270581463,118
1739270586078,120
1739270590698,118
1739270595313,120
1739270599928,107
1739270604544,119
1739270609159,104
1739270613775,118
1739270618390,103
1739270623006,120
1739270627621,121
1739270632237,120
1739270636852,120
1739270641468,97
1739270646083,119
1739270650703,107
1739270656157,108
1739270661612,103
1739270667066,88
1739270672521,116
1739270677976,86
1739270683430,92
1739270688885,101
1739270694340,104
1739270699794,101
1739270705249,89
1739270710708,85
1739270710708,85
1739270716162,103
1739270716162,103
1739270721617,103
1739270721617,103
1739270727072,114
1739270727072,114
1739270732527,103
1739270732527,103
1739270737982,119
1739270737982,119
1739270743436,94
1739270743436,94
1739270748891,104
1739270748891,104
1739270754346,115
1739270754346,115
1739270759801,94
1739270759801,94
1739270765256,93
1739270765256,93
1739270770715,111
1739270775715,110
1739270780715,115
1739270785715,116
1739270790715,94
1739270795715,114
1739270800716,95
1739270805716,104
1739270810716,107
1739270815716,110
1739270820716,109
1739270825716,106
1739270830721,100
1739270835336,108
1739270839952,101
1739270844568,105
1739270849183,99
1739270853799,102
1739270858415,106
1739270863030,108
1739270867646,111
1739270872262,115
1739270876877,122
1739270881493,126
1739270886109,128
1739270890729,131
1739270894729,132
1739270898729,133
1739270902729,134
1739270906729,136
1739270910729,138
1739270914729,139
1739270918729,141
1739270922729,142
1739270926729,143
1739270930729,145
1739270934729,146
1739270938729,147
1739270942729,148
1739270946729,148
1739270950734,149
1739270954484,149
1739270958234,151
1739270961984,152
1739270965734,152
1739270969484,151
1739270973234,151
1739270976984,137
1739270980735,153
1739270984485,125
1739270988235,152
1739270991985,152
1739270995735,149
1739270999485,121
1739271003235,118
1739271006985,145
1739271010740,143
1739271014269,144
1739271017799,145
1739271021328,146
1739271024858,147
1739271028388,148
1739271031917,149
1739271035447,149
1739271038977,150
1739271042506,150
1739271046036,152
1739271049566,153
1739271053095,154
1739271056625,156
1739271060155,157
1739271063684,129
1739271067214,129
1739271070748,142
1739271074748,157
1739271078748,157
1739271082748,141
1739271086748,127
1739271090749,154
1739271094749,138
1739271098749,152
1739271102749,123
1739271106749,149
1739271110750,146
1739271114750,100
1739271118750,129
1739271122750,130
1739271126750,129
1739271130755,129
1739271135370,130
1739271139986,128
1739271144601,98
1739271149217,98
1739271153833,127
1739271158448,125
1739271163064,138
1739271167679,96
1739271172295,95
1739271176911,113
1739271181526,138
1739271186142,103
1739271190761,101
1739271196761,77
1739271202761,101
1739271208762,87
1739271214762,92
1739271220763,86
1739271226763,108
1739271232763,100
1739271238764,86
1739271244764,86
1739271250769,108
1739271256223,85
1739271261678,110
1739271267133,107
1739271272588,76
1739271278043,68
1739271283498,82
1739271288953,139
1739271294408,91
1739271299863,128
1739271305318,100
1739271310777,117
1739271315777,118
1739271320777,117
1739271325777,143
1739271330777,126
1739271335777,138
1739271340778,134
1739271345778,110
1739271350778,118
1739271355778,89
1739271360778,81
1739271365778,93
1739271370783,118
1739271375783,124
1739271380783,102
1739271385783,129
1739271390783,86
1739271395783,94
1739271400784,114
1739271405784,122
1739271410784,119
1739271415784,118
1739271420784,104
1739271425784,118
1739271430789,111
1739271435404,104
1739271440019,116
1739271444635,119
1739271449250,122
1739271453866,120
1739271458481,123
1739271463097,100
1739271467712,118
1739271472328,120
1739271476943,108
1739271481559,119
1739271486174,122
1739271490794,93
1739271495409,115
1739271500025,103
1739271504641,117
1739271509256,114
1739271513872,114
1739271518488,116
1739271523103,117
1739271527719,117
1739271532335,116
1739271536950,115
1739271541566,114
1739271546182,113
1739271550802,114
1739271555417,117
1739271560032,120
1739271564648,120
1739271569263,123
1739271573879,122
1739271578494,123
1739271583110,120
1739271587725,118
1739271592341,118
1739271596956,105
1739271601572,113
1739271606187,113
1739271610807,113
1739271610807,113
1739271615807,110
1739271615807,110
1739271620807,111
1739271620807,111
1739271625807,111
1739271625807,111
1739271630808,112
1739271630808,112
1739271635808,115
1739271635808,115
1739271640808,111
1739271640808,111
1739271645808,114
1739271645808,114
1739271650809,108
1739271650809,108
1739271655809,110
1739271655809,110
1739271660809,113
1739271660809,113
1739271665809,109
1739271665809,109
1739271670814,112
1739271675429,110
1739271680044,114
1739271684660,111
1739271689275,112
1739271693891,109
1739271698506,112
1739271703122,107
1739271707737,110
1739271712353,111
1739271716968,112
1739271721584,98
1739271726199,110
1739271730819,99
1739271735819,109
1739271740819,110
1739271745819,103
1739271750819,112
1739271755819,117
1739271760819,116
1739271765819,119
1739271770819,124
1739271775819,121
1739271780819,123
1739271785819,122
1739271790824,117
1739271795109,120
1739271799395,118
1739271803681,117
1739271807967,116
1739271812253,114
1739271816539,116
1739271820825,119
1739271825110,123
1739271829396,120
1739271833682,120
1739271837968,116
1739271842254,118
1739271846540,120
1739271850830,117
1739271850830,117
1739271855830,116
1739271855830,116
1739271860830,114
1739271860830,114
1739271865830,115
1739271865830,115
1739271870830,114
1739271870830,114
1739271875830,111
1739271875830,111
1739271880831,115
1739271880831,115
1739271885831,112
1739271885831,112
1739271890831,117
1739271890831,117
1739271895831,116
1739271895831,116
1739271900831,114
1739271900831,114
1739271905831,118
1739271905831,118
1739271910836,110
1739271910836,110
1739271915451,111
1739271915451,111
1739271920066,103
1739271920066,103
1739271924682,119
1739271924682,119
1739271929297,122
1739271929297,122
1739271933913,119
1739271933913,119
1739271938528,118
1739271938528,118
1739271943144,113
1739271943144,113
1739271947759,116
1739271947759,116
1739271952375,117
1739271952375,117
1739271956990,116
1739271956990,116
1739271961606,115
1739271961606,115
1739271966221,118
1739271966221,118
1739271970841,111
1739271970841,111
1739271975456,116
1739271975456,116
1739271980072,116
1739271980072,116
1739271984687,115
1739271984687,115
1739271989303,118
1739271989303,118
1739271993918,117
1739271993918,117
1739271998534,120
1739271998534,120
1739272003149,119
1739272003149,119
1739272007765,117
1739272007765,117
1739272012380,115
1739272012380,115
1739272016996,113
1739272016996,113
1739272021611,115
1739272021611,115
1739272026227,113
1739272026227,113
1739272030847,117
1739272035462,119
1739272040078,117
1739272044694,112
1739272049309,116
1739272053925,117
1739272058541,114
1739272063156,118
1739272067772,111
1739272072388,112
1739272077003,116
1739272081619,116
1739272086235,116
1739272090855,116
1739272095470,121
1739272100085,118
1739272104701,121
1739272109316,124
1739272113932,125
1739272118547,123
1739272123163,125
1739272127778,122
1739272132394,111
1739272137009,120
1739272141625,115
1739272146240,117
1739272150860,110
1739272155475,115
1739272160090,112
1739272164706,104
1739272169321,114
1739272173937,115
1739272178552,115
1739272183168,118
1739272187783,119
1739272192399,121
1739272197014,120
1739272201630,122
1739272206245,124
1739272210864,121
1739272214864,124
1739272218864,125
1739272222864,125
1739272226864,126
1739272230864,127
1739272234864,126
1739272238864,129
1739272242864,128
1739272246864,126
1739272250864,127
1739272254864,127
1739272258864,127
1739272262864,126
1739272266864,127
1739272270870,127
1739272275485,127
1739272280101,128
1739272284716,127
1739272289332,127
1739272293948,127
1739272298563,128
1739272303179,129
1739272307794,103
1739272312410,127
1739272317026,120
1739272321641,122
1739272326257,123
1739272330877,124
1739272330877,124
1739272334877,123
1739272334877,123
1739272338877,120
1739272338877,120
1739272342877,122
1739272342877,122
1739272346878,125
1739272346878,125
1739272350878,128
1739272350878,128
1739272354878,129
1739272354878,129
1739272358878,132
1739272358878,132
1739272362879,134
1739272362879,134
1739272366879,136
1739272366879,136
1739272370879,138
1739272370879,138
1739272374879,140
1739272374879,140
1739272378880,141
1739272378880,141
1739272382880,143
1739272382880,143
1739272386880,145
1739272386880,145
1739272390885,145
1739272394414,145
1739272397943,145
1739272401473,145
1739272405002,146
1739272408532,148
1739272412061,149
1739272415591,150
1739272419120,151
1739272422650,152
1739272426179,152
1739272429709,152
1739272433238,137
1739272436768,153
1739272440297,153
1739272443827,155
1739272447356,156
1739272450890,156
1739272454890,156
1739272458890,156
1739272462890,127
1739272466890,155
1739272470890,155
1739272474890,156
1739272478890,156
1739272482890,142
1739272486890,159
1739272490890,160
1739272494890,144
1739272498890,132
1739272502890,96
1739272506890,103
1739272510895,75
1739272515510,142
1739272520126,141
1739272524741,138
1739272529357,105
1739272533973,134
1739272538588,119
1739272543204,107
1739272547819,102
1739272552435,136
1739272557051,130
1739272561666,111
1739272566282,121
1739272570902,121
1739272575517,121
1739272580133,110
1739272584748,113
1739272589364,113
1739272593979,114
1739272598595,113
1739272603210,118
1739272607826,117
1739272612441,119
1739272617057,118
1739272621672,119
1739272626288,118
1739272630908,109
1739272635523,121
1739272640139,117
1739272644755,117
1739272649370,116
1739272653986,119
1739272658602,111
1739272663217,116
1739272667833,104
1739272672449,109
1739272677064,125
1739272681680,114
1739272686296,112
1739272690916,115
1739272695531,111
1739272700147,110
1739272704762,111
1739272709378,113
1739272713993,110
1739272718609,113
1739272723224,114
1739272727840,116
1739272732455,113
1739272737071,111
1739272741686,116
1739272746302,114
1739272750922,115
1739272755922,106
1739272760922,108
1739272765922,113
1739272770922,116
1739272775922,117
1739272780923,116
1739272785923,115
1739272790923,118
1739272795923,117
1739272800923,115
1739272805923,117
1739272810928,111
1739272815543,112
1739272820159,110
1739272824775,109
1739272829390,110
1739272834006,109
1739272838622,104
