"timestamp","value"
1739276430352,34.52993903681636
1739276429052,34.42762007378042
1739276428129,34.27506652660668
1739276427040,34.15471036173403
1739276426048,34.92379895783961
1739276425049,35.71053218934685
1739276424045,35.662863578647375
1739276423047,34.70575274992734
1739276422048,35.0228908713907
1739276421050,35.09841429442167
1739276420052,34.9789823461324
1739276419041,34.826026916503906
1739276418038,34.60458223242313
1739276417041,34.46238645724952
1739276416039,34.49631920456886
1739276415046,34.73049200233072
1739276414041,34.008024234324694
1739276413058,34.07001154497266
1739276412060,33.68070935830474
1739276411042,33.45589775592089
1739276410044,33.14402997773141
1739276409050,32.94770265650004
1739276408050,32.428345122374594
1739276407043,32.8987092198804
1739276406052,33.26867161411792
1739276405062,32.39519486576319
1739276404055,33.14018273819238
1739276403049,33.22487516421825
1739276402038,32.29069951362908
1739276401050,31.750034985132515
1739276400049,31.791009828448296
1739276399042,31.973891318775713
1739276398046,32.29471235536039
1739276397056,32.577866098843515
1739276396049,32.56280259042978
1739276395046,31.799026508815587
1739276394048,32.586319567635655
1739276393049,33.16881965007633
1739276392052,33.321218642406166
1739276391049,33.200917484238744
1739276390048,32.764853679575026
1739276389045,33.189054912887514
1739276388047,33.06357877422124
1739276387043,32.97755114827305
1739276386043,33.65454969275743
1739276385048,33.2953731212765
1739276384047,33.37262778542936
1739276383094,33.87308690696955
1739276382038,34.11861021537334
1739276381051,33.925362871959805
1739276380053,34.51589488238096
1739276379062,34.83995234686881
1739276378055,35.83723796810955
1739276377053,36.455637090839446
1739276376058,36.1622695941478
1739276375056,37.26454209629446
1739276374053,35.994622729718685
1739276373053,36.875732710585
1739276372056,36.86075395159423
1739276371051,36.7946138093248
1739276370049,36.76279053557664
1739276369047,37.18459658045322
1739276368046,36.84349151048809
1739276367045,36.470638745464385
1739276366040,37.771570982411504
1739276365049,37.039014535956085
1739276364044,37.037380195222795
1739276363043,36.680884030647576
1739276362048,37.09208584856242
1739276361043,37.64379071909934
1739276360048,37.258330144919455
1739276359038,37.7312284829095
1739276358047,37.675351621583104
1739276357039,37.798194106668234
1739276356039,37.87033908255398
1739276355038,37.71057107299566
1739276354055,37.850505981594324
1739276353057,37.82876131683588
1739276352056,37.70217720326036
1739276351058,37.51272375509143
1739276350046,37.40497130062431
1739276349047,37.11955303978175
1739276348057,37.53016042429954
1739276347056,37.84974769316614
1739276346057,37.84974769316614
1739276345060,37.63189675472677
1739276344059,37.762157334946096
1739276343055,37.341023579239845
1739276342055,36.694931543432176
1739276341059,37.088944589719176
1739276340058,36.53447667788714
1739276339057,36.80305292829871
1739276338049,36.39895251300186
1739276337049,36.47502243053168
1739276336049,36.270697861909866
1739276335056,36.11464712396264
1739276334044,36.26635297946632
1739276333057,35.96692647691816
1739276332058,36.05695165600628
1739276331043,36.246500310488045
1739276330052,36.48926726169884
1739276329061,36.689766170457006
1739276328054,36.56737501081079
1739276327058,36.4628718290478
1739276326056,36.59041893854737
1739276325052,36.10214769281447
1739276324058,35.99727047607303
1739276323056,35.72208068519831
1739276322038,35.63371419068426
1739276321049,35.601849609054625
1739276320040,35.145234108902514
1739276319052,35.31199039146304
1739276318042,35.29826654493809
1739276317049,35.619444069452584
1739276316046,35.63144790008664
1739276315052,34.964056838303804
1739276314041,34.715170128270984
1739276313056,34.394259033724666
1739276312044,34.14976842235774
1739276311044,34.151980105787516
1739276310045,34.11358639318496
1739276309047,34.244581405073404
1739276308050,33.719209644943476
1739276307045,33.64924192521721
1739276306038,34.164757893420756
1739276305050,34.29794276226312
1739276304056,33.99797388911247
1739276303036,33.65409280452877
1739276302040,34.96702157892287
1739276301043,33.752058420330286
1739276300059,34.0143909920007
1739276299050,34.65796834696084
1739276298038,35.2079815575853
1739276297051,36.42051364760846
1739276296037,36.45060925092548
1739276295034,37.50084851961583
1739276294045,36.81336366478354
1739276293053,36.871273695491254
1739276292050,37.05213964916766
1739276291048,37.836624410934746
1739276290050,37.26285148784518
1739276289052,37.994649960659444
1739276288052,38.42996604088694
1739276287048,38.61150361504406
1739276286039,38.3587642647326
1739276285040,37.391330503858626
1739276284038,37.81851933058351
1739276283078,37.067649845033884
1739276282041,37.02616750635207
1739276281043,38.175345888361335
1739276280046,37.40932251513004
1739276279049,37.90700679458678
1739276278043,38.374858723022044
1739276277038,38.48742248862982
1739276276044,38.06994617264718
1739276275044,37.31905233860016
1739276274052,38.37904481776059
1739276273068,38.154197701253
1739276272052,38.05003638379276
1739276271057,37.719018682837486
1739276270059,38.173431953415275
1739276269059,37.247543762438
1739276268056,37.30438094586134
1739276267060,38.11597535107285
1739276266057,37.88877819664776
1739276265045,37.833323237486184
1739276264055,36.954563648439944
1739276263055,36.98957963939756
1739276262056,35.980472445487976
1739276261058,35.6506479838863
1739276260056,36.56726285070181
1739276259043,37.70772356912494
1739276258054,38.30889020394534
1739276257046,38.37736865412444
1739276256057,38.476092177443206
1739276255057,38.18436251208186
1739276254042,38.0592204220593
1739276253056,37.92360215447843
1739276252060,38.298951828852296
1739276251056,37.32560807373375
1739276250076,38.107732587493956
1739276249038,38.09875576943159
1739276248069,37.63929019588977
1739276247059,38.14318407140672
1739276246052,37.8193678567186
1739276245046,36.95438165497035
1739276244045,37.902693065814674
1739276243040,37.81805077660829
1739276242049,37.052362993359566
1739276241041,37.80720384325832
1739276240045,38.627420550212264
1739276239039,36.24720367509872
1739276238043,37.9387768721208
1739276237041,38.1017436850816
1739276236041,38.0491554196924
1739276235039,38.34791274834424
1739276234056,37.30930383410305
1739276233057,36.16668638586998
1739276232057,36.59644325636327
1739276231059,36.48649780731648
1739276230057,37.637263857759535
1739276229056,36.7361369850114
1739276228057,37.52546769566834
1739276227059,38.82703249249607
1739276226060,38.818541288375854
1739276225057,38.643612432293594
1739276224053,38.04349430091679
1739276223052,38.58693770505488
1739276222040,39.05867050308734
1739276221059,38.21690257266164
1739276220051,37.60886384639889
1739276219045,37.754464361816645
1739276218046,38.361940978094935
1739276217049,37.344727855175734
1739276216047,37.34731638152152
1739276215054,37.03789951466024
1739276214050,37.48525780066848
1739276213050,36.50569860357791
1739276212049,36.1433555688709
1739276211047,37.06733065098524
1739276210047,36.42919497471303
1739276209049,36.31375386193395
1739276208049,37.57447724696249
1739276207037,36.92910213954747
1739276206060,36.90400948841125
1739276205055,36.872818605042994
1739276204059,36.78182340506464
1739276203056,36.69335702247918
1739276202051,35.743767905049026
1739276201054,35.94139038864523
1739276200048,36.56088548339903
1739276199044,36.46228972822428
1739276198043,36.30679027736187
1739276197064,36.61544168461114
1739276196041,37.30714914761484
1739276195038,36.00566908437759
1739276194047,36.515670699067414
1739276193046,37.374288968741894
1739276192046,37.358138993382454
1739276191048,35.897566883824766
1739276190044,36.4389461716637
1739276189046,36.55504925828427
1739276188047,36.11085314769298
1739276187043,36.218964820727706
1739276186051,36.806645181030035
1739276185049,36.75771132297814
1739276184044,36.41283776983619
1739276183061,36.732165112160146
1739276182048,36.838914692401886
1739276181049,36.973513069562614
1739276180048,36.702631337568164
1739276179046,36.10893128905445
1739276178044,36.7124639544636
1739276177049,36.706229948438704
1739276176040,36.44405587762594
1739276175038,36.21646549273282
1739276174058,35.15600787382573
1739276173058,36.18083633389324
1739276172056,36.01950819976628
1739276171054,36.14776770211756
1739276170050,36.03744796290994
1739276169071,37.18925873469561
1739276168058,37.6675324216485
1739276167054,37.235033575445414
1739276166056,36.65622865781188
1739276165054,36.764746881090105
1739276164057,36.83882429357618
1739276163070,36.81042586825788
1739276162056,36.096549186855555
1739276161059,36.076470839791
1739276160050,36.14142255205661
1739276159046,36.48086462263018
1739276158050,37.068495145998895
1739276157042,36.5139607610181
1739276156047,36.217903587035835
1739276155048,36.654669906012714
1739276154047,35.55841133650392
1739276153051,36.04496817383915
1739276152053,35.67469173017889
1739276151047,35.840929633937776
1739276150044,35.93496220931411
1739276149045,36.66615935508162
1739276148053,36.55907405167818
1739276147042,35.826858127489686
1739276146054,36.151402389630675
1739276145056,37.71170527394861
1739276144058,37.106091696769
1739276143063,38.110503451898694
1739276142052,38.477346564643085
1739276141058,38.06074293795973
1739276140056,37.70471342187375
1739276139059,38.02629582490772
1739276138055,38.36409119516611
1739276137060,38.33036690670997
1739276136047,38.570257022976875
1739276135058,38.98079580720514
1739276134047,38.15888400375843
1739276133051,38.0883183889091
1739276132055,37.955812401138246
1739276131045,38.17690445203334
1739276130054,38.05845820903778
1739276129043,37.66478288453072
1739276128050,37.22881855349988
1739276127054,37.56343360431492
1739276126047,36.88241863064468
1739276125049,37.12820442672819
1739276124048,36.51198574900627
1739276123052,37.042475123889744
1739276122050,37.46819646656513
1739276121054,37.43260354734957
1739276120055,37.28998533450067
1739276119053,37.706238105893135
1739276118050,38.25713637750596
1739276117055,37.75895495619625
1739276116050,38.58101777173579
1739276115038,37.69431889522821
1739276114053,37.80348224937916
1739276113052,38.40719233080745
1739276112058,38.230503738857806
1739276111057,38.26816070731729
1739276110055,37.81390812713653
1739276109058,37.773586579598486
1739276108055,37.6462202006951
1739276107061,37.30072594061494
1739276106055,38.12326097674668
1739276105056,36.88555264659226
1739276104057,37.52301903627813
1739276103055,37.68013506941497
1739276102049,37.78256136085838
1739276101048,37.82628155592829
1739276100048,37.78032362367958
1739276099058,37.8464419702068
1739276098056,37.382273328490555
1739276097066,37.559369591996074
1739276096055,38.44305199291557
1739276095050,37.72866089269519
1739276094059,37.968039117753506
1739276093051,38.71241468284279
1739276092063,38.36485142353922
1739276091059,38.0591164464131
1739276090066,37.689469711855054
1739276089056,38.206268245354295
1739276088057,38.12090493738651
1739276087056,37.881910594180226
1739276086053,38.53788173105568
1739276085046,38.36694688349962
1739276084058,37.968910061754286
1739276083101,38.28501995559782
1739276082058,38.25863370113075
1739276081060,38.1819019485265
1739276080048,38.35370820853859
1739276079055,38.35914395656437
1739276078048,38.23578515369445
1739276077056,38.065148271620274
1739276076061,38.350332842208445
1739276075057,38.84746029600501
1739276074058,39.05282231327146
1739276073056,38.51811608299613
1739276072060,38.31670547183603
1739276071056,38.45008408743888
1739276070057,38.259039585478604
1739276069052,38.776304833590984
1739276068050,37.8878917992115
1739276067058,37.87264152802527
1739276066067,38.5468357084319
